Citations,Tectonic Setting,Location,Location Comment,Latitude (Min),Latitude (Max),Longitude (Min),Longitude (Max),Land or Sea,Elevation (Min),Elevation (Max),Sample Name,Rock Name,"Age (a, Min)","Age (a, Max)",Geol,Age,Eruption Day,Eruption Month,Eruption Year,Rock Texture,Rock Type,Drill Depth (Min),Drill Depth (Max),Alteration,Mineral,Material,Si,Ti,B,Al,Cr,Fe3+,Fe2+,Fetot(2+),Ca,Mg,Mn,Ni,K,Na,P,H2O,H2OP,H2OM,H2Otot,CO2,CO,F,Cl,Cl2,OH,CH4,SO2,SO3,SO4,S,LOI,Volatiles,O,Others,HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),Li,Be,B,C,CO2,F,Na,Mg,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Nd143/Nd144,Nd143/Nd144 initial,e Nd,Sr87/Sr86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID
[14945],SEAMOUNT,HAWAIIAN ISLANDS / DIVE 306 / PACIFIC OCEAN,,21.7,21.8,-158.9,-159,SUBAQUATIC,,,s 306-11 [14945],NOT GIVEN [14945],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [14945] ,259764.59272049004,9947.1380988,,76222.72902,,,,70351.137738,68321.374856,37041.639614272,1050.034939056,,1960.7362659,18813.196777200003,536.00790799,,,,,,,,,,,,,,,410.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501055
[14945],SEAMOUNT,HAWAIIAN ISLANDS / DIVE 306 / PACIFIC OCEAN,,21.7,21.8,-158.9,-159,SUBAQUATIC,,,s 306-19 [14945],NOT GIVEN [14945],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [14945] ,241221.35203559403,17461.1355996,,78370.42957800001,,,,82039.81758,67717.96794,34251.890098336,1030.566613852,,8768.077506,23682.0042682,2201.18096191,,,,,,,,,,,,,,,872.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501056
[14945],SEAMOUNT,HAWAIIAN ISLANDS / DIVE 306 / PACIFIC OCEAN,,21.7,21.8,-158.9,-159,SUBAQUATIC,,,s 306-25 [14945],NOT GIVEN [14945],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [14945] ,240197.17016501402,17516.5026288,,78424.83658080001,,,,82317.93552,66959.042304,34527.604087008,1082.305055,,8586.8657228,23342.20408792,2324.601693552,,,,,,,,,,,,,,,750.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501057
[14945],SEAMOUNT,HAWAIIAN ISLANDS / DIVE 306 / PACIFIC OCEAN,,21.7,21.8,-158.9,-159,SUBAQUATIC,,,s 306-27 [14945],NOT GIVEN [14945],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [14945] ,253938.22990466803,10662.222639599999,,74654.558307,,,,74956.189404,73047.19996,47207.64584208,1045.2363972879998,,2637.8580752000003,17165.873634419997,769.9784431420001,,,,,,,,,,,,,,,1057.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501058
[14945],SEAMOUNT,HAWAIIAN ISLANDS / CONE G / DIVE 296 / PACIFIC OCEAN,,21.683,21.683,-159.9728,-159.9728,SUBAQUATIC,-3386,-3386,s 296-32 [14945],"BASALT, THOLEIITIC [14945]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [14945] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512904,,,0.703795,,17.9481,,15.4528,,37.781,,,,,,,,0.283039,,,,,,,501134
[14945],SEAMOUNT,HAWAIIAN ISLANDS / CONE B / DIVE 296 / PACIFIC OCEAN,,22.0367,22.0367,-158.9202,-158.9202,SUBAQUATIC,-3303,-3303,s 305-04 [14945],"BASALT, THOLEIITIC [14945]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [14945] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512862,,,0.703926,,17.7968,,15.4377,,37.675,,,,,,,,0.28304,,,,,,,501135
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, EAST PIT",18.95,18.95,-155.27,-155.27,SUBAQUATIC,-987,-1316,s 1801-01 [72],THOLEIITE [72],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,227968.04950000002,15822.576,,72136.9113,,,,91177.29000000001,85049.3,41127.328,1548.9160000000002,,3652.66,17507.8252,916.4841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,339,431,,,45,118,107,108,,,,,,8.71,354,27.24,141,14,,,,,,,,,,,,0.09,107,11.91,27,3.7,17.7,5.26,1.86,5.37,0.9,5.31,1.02,2.67,0.35,2.03,0.3,3.14,0.7,,,,,,,,,,,0.73,0.21,,,,,,,,,,,,,,,,,,,,,,,,,5054
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, EAST PIT",18.95,18.95,-155.27,-155.27,SUBAQUATIC,-987,-1316,s 1801-04 [72],THOLEIITE [72],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,227500.61450000003,16481.85,,74306.8404,,,,93120.54000000001,81404.33,37267.871999999996,1471.4702,,4316.78,19139.9106,1003.7683000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,359,223,,,39,82,139,108,,,,,,9.78,361,29.19,155,15.67,,,,,,,,,,,,0.1,127,13.58,31.3,4.25,20.5,5.86,2.07,5.81,1.02,5.98,1.13,3.02,0.38,2.27,0.34,3.58,0.82,,,,,,,,,,,0.8,0.23,,,,,,,,,,,,,,,,,,,,,,,,,5062
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, EAST PIT",18.95,18.95,-155.27,-155.27,SUBAQUATIC,-987,-1316,s 1801-05 [72],THOLEIITE [72],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,231286.83800000002,14563.962,,71713.5105,,,,92420.97,81904.62000000001,41790.672,1239.1328,,3403.615,17952.9394,785.5577999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,326,331,,,51,78,120,147,,,,,,7.29,337,26.1,148,11.17,,,,,,,,,,,,0.08,105,13.2,28.3,3.87,18.4,5.46,1.92,5.45,0.95,5.57,1.05,2.71,0.33,1.96,0.29,3.35,0.76,,,,,,,,,,,0.77,0.2,0.512934,,,0.70356,,18.252,,15.433,,38.001,,,,,,,,,,,,,,,5063
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, EAST PIT",18.95,18.95,-155.27,-155.27,SUBAQUATIC,-987,-1316,s 1801-09 [72],THOLEIITE [72],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,231473.81200000003,14803.698,,71766.43560000001,,,,93742.38,81833.15,42212.799999999996,1239.1328,,3320.6000000000004,17582.0109,829.1999000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,344,425,,,72,129,160,116,,,,,,,341,24,151,,,,,,,,,,,,,,112,11.9,,,20.1,4.99,1.7,5.24,,4.72,0.93,,,1.88,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5064
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, EAST PIT",18.95,18.95,-155.27,-155.27,SUBAQUATIC,-987,-1316,s 1801-13 [72],THOLEIITE [72],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,231614.0425,14504.027999999998,,71554.7352,,,,92032.31999999999,81118.45,42634.928,1394.0244,,3403.615,17656.1966,829.1999000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,322,343,,,51,79,118,112,,,,,,,336,22,135,,,,,,,,,,,,,,105,11.4,,,16.3,4.36,1.59,5.03,,4.22,0.77,,,1.72,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5065
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, EAST PIT",18.95,18.95,-155.27,-155.27,SUBAQUATIC,-987,-1316,s 1801-14 [72],THOLEIITE [72],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,229276.8675,16062.312,,71766.43560000001,,,,90944.09999999999,85835.47,40946.416,1316.5786,,4150.75,18694.7964,785.5577999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,392,398,,,62,157,159,117,,,,,,10.44,382,27.45,153,15.72,,,,,,,,,,,,0.1,127,13.77,31.2,4.23,20,5.7,2.02,5.7,0.96,5.66,1.05,2.78,0.36,2.09,0.31,3.54,0.83,,,,,,,,,,,0.81,0.22,,,,,,,,,,,,,,,,,,,,,,,,,5066
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, EAST PIT",18.95,18.95,-155.27,-155.27,SUBAQUATIC,-987,-1316,s 1801-16 [72],THOLEIITE [72],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,229650.81550000003,16901.388,,73354.1886,,,,90710.91,82404.90999999999,39137.296,1239.1328,,4980.9,18991.5392,1091.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,351,341,,,36,96,122,112,,,,,,,398,24,159,,,,,,,,,,,,,,141,14.5,,,20.1,5.19,1.83,5.72,,4.7,0.88,,,1.94,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5067
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, EAST PIT",18.95,18.95,-155.27,-155.27,SUBAQUATIC,-987,-1316,s 1801-17 [72],THOLEIITE [72],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,230492.19850000003,16901.388,,72507.387,,,,89078.58,85335.18,41187.632,1394.0244,,4233.765,18546.425,960.1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,360,418,,,42,138,136,116,,,,,,,380,24,153,,,,,,,,,,,,,,133,13.6,,,19.9,5.13,1.78,5.61,,4.74,0.91,,,1.97,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5068
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, EAST PIT",18.95,18.95,-155.27,-155.27,SUBAQUATIC,-987,-1316,s 1801-19 [72],THOLEIITE [72],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,227500.61450000003,17201.058,,72772.0125,,,,91255.02,83548.43,40463.984,1626.3618,,4731.855,19139.9106,1047.4104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,391,296,,,55,117,162,122,,,,,,11.12,413,28.3,167,18.24,,,,,,,,,,,,0.12,146,15.11,34.7,4.61,22,6.2,2.21,6.14,1.01,5.89,1.1,2.88,0.37,2.12,0.31,3.79,1.01,,,,,,,,,,,0.96,0.27,0.512966,,,0.70353,,18.367,,15.479,,38.127,,,,,,,,,,,,,,,5069
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, EAST PIT",18.95,18.95,-155.27,-155.27,SUBAQUATIC,-987,-1316,s 1801-20 [72],THOLEIITE [72],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,227266.897,16901.388,,72560.31210000001,,,,91565.93999999999,85906.94,39921.248,1548.9160000000002,,4067.735,18694.7964,1047.4104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,381,211,,,40,88,149,108,,,,,,,404,26,159,,,,,,,,,,,,,,138,13.9,,,20.1,5.4,1.84,5.67,,4.93,0.94,,,2.1,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5070
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, EAST PIT",18.95,18.95,-155.27,-155.27,SUBAQUATIC,-987,-1316,s 1801-21 [72],THOLEIITE [72],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,230071.507,16721.586,,73248.33840000001,,,,92265.51,83905.78,39076.992,1471.4702,,3818.69,17952.9394,960.1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,350,322,,,48,112,132,105,,,,,,,329,26,139,,,,,,,,,,,,,,106,12.1,,,18.9,5.09,1.77,5.65,,4.95,0.97,,,2.12,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5071
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / PACIFIC OCEAN,WEST PIT,18.95,18.95,-155.27,-155.27,SUBAQUATIC,-986,-1291,s 1802-04B [72],"BASALT, ALKALINE [72]",,,,,,,,HIGHLY VESICULAR [72] ,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,220489.08950000003,21516.305999999997,,78064.5225,,,,99805.31999999999,76901.72,30212.303999999996,1703.8076,,8467.53,26335.923499999997,1658.3998000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,428,27,,,44,80,130,130,,,,,,22.39,580,35.69,219,27.58,,,,,,,,,,,,0.25,280,29.05,60,7.6,33.7,8.9,2.97,8.28,1.38,7.69,1.42,3.69,0.46,2.71,0.4,5.29,1.85,,,,,,,,,,,1.86,0.45,0.512961,,,0.70358,,18.474,,15.492,,38.205,,,,,,,,,,,,,,,5073
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / PACIFIC OCEAN,WEST PIT,18.95,18.95,-155.27,-155.27,SUBAQUATIC,-986,-1291,s 1802-09A [72],THOLEIITE [72],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,231193.35100000002,16242.114,,73195.4133,,,,93042.81000000001,83905.78,39619.728,1394.0244,,3486.6299999999997,17730.3823,872.8420000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,357,378,,,50,117,126,106,,,,,,,331,26,145,,,,,,,,,,,,,,106,11.7,,,17.9,5.1,1.73,5.5,,4.88,0.97,,,2.13,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5074
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / PRE-SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, EAST PIT",18.95,18.95,-155.27,-155.27,SUBAQUATIC,-977,-1277,s 1803-14 [72],"BASALT, ALKALINE [72]",,,,,,,,HIGHLY VESICULAR [72] ,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,220255.372,23254.391999999996,,74994.8667,,,,101826.3,79331.7,33106.896,1394.0244,,6973.259999999999,24555.4667,1658.3998000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,416,21,,,42,54,72,128,,,,,,17.25,554,31.76,220,24.02,,,,,,,,,,,,0.17,238,25.08,53.3,6.92,31.2,8.33,2.77,7.43,1.24,6.94,1.27,3.26,0.39,2.28,0.34,4.92,1.6,,,,,,,,,,,1.5,0.38,,,,,,,,,,,,,,,,,,,,,,,,,5076
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, EAST PIT",18.95,18.95,-155.27,-155.27,SUBAQUATIC,-977,-1277,s 1803-16 [72],THOLEIITE [72],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,232268.4515,14863.632,,70178.6826,,,,89544.95999999999,83762.84000000001,45228.,1394.0244,,2988.54,17285.2681,785.5577999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,341,430,,,47,121,110,108,,,,,,7.58,329,26.6,135,11.88,,,,,,,,,,,,0.08,97,12.94,27,3.7,17.3,5,1.79,5.26,0.91,5.22,1.01,2.62,0.33,1.9,0.27,3.04,0.77,,,,,,,,,,,0.79,0.2,,,,,,,,,,,,,,,,,,,,,,,,,5081
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.95,18.95,-155.27,-155.27,SUBAQUATIC,-966,-1330,s 1804-12 [72],THOLEIITE [72],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,229978.02000000002,15762.641999999998,,70919.634,,,,87601.70999999999,86049.87999999999,43539.488,1394.0244,,4150.75,18398.0536,829.1999000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,357,1115,,,67,226,204,111,,,,,,,361,22,140,,,,,,,,,,,,,,122,12.5,,,17.7,4.65,1.62,5.09,,4.24,0.81,,,1.74,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5084
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.95,18.95,-155.27,-155.27,SUBAQUATIC,-966,-1330,s 1804-16 [72],"BASALT, ALKALINE [72]",,,,,,,,HIGHLY VESICULAR [72] ,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,226145.05300000004,24812.675999999996,,71343.03480000001,,,,105479.61,67825.03,27498.623999999996,1703.8076,,8218.485,26187.552099999997,1963.8945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5085
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.95,18.95,-155.27,-155.27,SUBAQUATIC,-966,-1330,s 1804-22 [72],"BASALT, TRANSITIONAL [72]",,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,224228.5695,15403.037999999999,,71872.2858,,,,91721.40000000001,88694.27,42333.407999999996,1394.0244,,4814.87,20104.324699999997,1003.7683000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,380,394,,,70,154,153,115,,,,,,,400,22,155,,,,,,,,,,,,,,164,14.9,,,21.9,5.28,1.74,5.25,,4.56,0.9,,,1.76,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5090
[67],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 19 / PACIFIC OCEAN,,18.72,18.72,-155.19,-155.19,SUBAQUATIC,,,s 19-19 [67],"BASALT, ALKALINE [67]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [67] ,197257.57000000004,8210.958,,34930.566,,15246.920000000002,85503,,51315.46,159805.59999999998,1548.9160000000002,,3735.675,9718.3267,698.2736,,5000.,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5430
[141][126][110][4071][136][132][123][242],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, WEST PIT, DREDGE 23",18.91,18.93,-155.27,-155.27,SUBAQUATIC,-985,-1201,s 23-3 [141] / s KK23-3 [126] / s KK-23-3 [123],THOLEIITE [141],,,,,,,,,VOLCANIC ROCK,,,FRESH,"HE(CCMSTP/G) from GROUNDMASS [136], HE3_HE4(R/R(A)) from GROUNDMASS [136]",WHOLE_ROCK [141] / VOLCANIC GLASS [126] / MINERAL / COMPONENT (INCL. GROUNDMASS) [136] ,226238.54,14204.358,,65627.12400000001,,14127.880000000001,83404.29000000001,92420.97,75758.2,60304.,1394.0244,,2822.51,16246.6683,1003.7683000000001,4400.,3400.0000000000005,3500.,,1400.0000000000002,,400.,900.,,280.,,,,,1370.,,,,,,1.e-7,,,,,,,,,3.7,0.7,,,32,,,,,,,410,2770,,29.4,15213,290,597,,,69,250,,,,,,,,6.24,318,19,126,11,,,,,,,,,,,,,94,10.6,26.3,,17.62,4.51,1.63,5.57,0.72,4.73,,2.51,,1.73,0.24,3.25,0.89,,,,,,,,,,,0.5,0.248,0.512987,,,0.70354,,18.433,,15.492,,38.164,,,,,,,,,,23.2,26090,,,,553-KK23-3
[96][1473],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, WEST PIT, DREDGE 23",18.91,18.93,-155.27,-155.27,SUBAQUATIC,-985,-1201,s KK23-9 [96],THOLEIITE [96],,,,,,,,,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [96] ,231380.325,15223.235999999999,,71448.88500000001,,,,91721.40000000001,79331.7,43660.096,1394.0244,,3154.57,17952.9394,1134.6946,4200.,,,,,,,400.,,,,,,,1400.0000000000002,,,,,,,,,,,,,,,,0.8,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000407,,,,,,553-KK23-9
[96][1473],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 20 / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.89,18.89,-155.26,-155.27,SUBAQUATIC,-1351,-1682,s KK20-13 [96],"BASALT, TRANSITIONAL [96]",,,,,,,,,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [96] ,225771.105,17081.19,,73565.88900000001,,,,90944.09999999999,81475.8,39137.296,1471.4702,,4897.884999999999,21291.2959,1309.263,5699.999999999999,,,,,,,360.,,,,,,,1700.0000000000002,,,,,,,,,,,,,,,,0.9,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000308,,,,,,554-KK20-13
[4071][74][71][138][409][132][137],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 20 / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.89,18.89,-155.26,-155.27,SUBAQUATIC,-1351,-1682,s KK20-14 [4071] / s 20-14 [132],THOLEIITE [4071] / BASALT [74],,,,,,,,,VOLCANIC ROCK,,,FRESH,HE3_HE4(R/R(A)) from GLASS [137],VOLCANIC GLASS [4071] / WHOLE_ROCK [138] / MINERAL / COMPONENT (INCL. GROUNDMASS) [137] ,230445.45500000002,14623.895999999999,,68273.379,,,89389.5,,86478.7,42936.448,1394.0244,,4150.75,18323.8679,1047.4104,4800.,,,,,,,,,,,,,,1580.,,,,,,,,,,,,,,,4,0.7,0.97,59,,,,,,,,800,,,32,15308,,307,,,,,,,,,,,,7.2,271,21,143,16,,,,,,,,,,,0.032,,136,12.7,30.1,,19.2,4.9,1.86,5.55,,4.71,,2.33,,1.92,,3.47,,,,,,,,,,,,,,0.512954,,,0.70352,,18.347,,15.469,,38.143,,,,,,,,,,26.7,,,,,554-KK20-14
[96][1473][97],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 20 / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.89,18.89,-155.26,-155.27,SUBAQUATIC,-1351,-1682,s KK20-2 [96],THOLEIITE [96],,,,,,,,,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [96] ,230445.45500000002,14623.895999999999,,68273.379,,,,89389.5,86478.7,42936.448,1394.0244,,4150.75,18323.8679,1047.4104,4400.,,,,,,,620.,,,,,,,1600.,,,,,,,,,,,,,,,,0.8,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000374,,,,,,554-KK20-2
[141][110][136][132][138][242],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 20 / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.89,18.89,-155.26,-155.27,SUBAQUATIC,-1351,-1682,s 20-4 [141] / s KK20-4 [136],"BASALT, ALKALINE [141]",,,,,,,,,VOLCANIC ROCK,,,FRESH,,WHOLE_ROCK [141] / VOLCANIC GLASS [110] ,213617.79500000004,20197.757999999998,,69861.132,,24479.,66459.15000000001,95141.52,85764,42695.231999999996,1239.1328,,8218.485,23220.124099999997,1963.8945,,9600.,1400.0000000000002,,,,,,,,,,,,2100.,,,,,,3.6e-7,,,,,,,,,,,,,,,,,,,,,7415,,28.3,,370,414,,,50,105,,,,,,,,17.01,641,16,195,30,,,,,,,,,,,,,260,24.6,58.8,,31.6,7.24,2.44,,0.89,,,,,1.59,0.22,4.7,1.76,,,,,,,,,,,1.5,,0.512907,,,0.70355,,18.372,,15.463,,38.139,,,,,,,,,,24.6,26192,,,,554-KK20-4
