Citations,Tectonic Setting,Location,Location Comment,Latitude (Min),Latitude (Max),Longitude (Min),Longitude (Max),Land or Sea,Elevation (Min),Elevation (Max),Sample Name,Rock Name,"Age (a, Min)","Age (a, Max)",Geol,Age,Eruption Day,Eruption Month,Eruption Year,Rock Texture,Rock Type,Drill Depth (Min),Drill Depth (Max),Alteration,Mineral,Material,Si,Ti,B,Al,Cr,Fe3+,Fe2+,Fetot(2+),Ca,Mg,Mn,Ni,K,Na,P,H2O,H2OP,H2OM,H2Otot,CO2,CO,F,Cl,Cl2,OH,CH4,SO2,SO3,SO4,S,LOI,Volatiles,O,Others,HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),Li,Be,B,C,CO2,F,Na,Mg,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Nd143/Nd144,Nd143/Nd144 initial,e Nd,Sr87/Sr86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"DETAIL OUTCROP AT NTNIEMI AT LAKE KELLOJRVI, KUHMO COMMUNE, EASTERN FINLAND",64.2483,64.2483,29.0303,29.0303,SUBAERIAL,,,s 120TOH 94-1 [13590],WEHRLITE [13590],,,,ARCHEAN [13590],,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [13590] ,189778.61000000002,928.977,,20852.489400000002,,,,82160.61,32518.85,173675.52,1502.4485200000001,,0.,0.,34.91368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,2,,,,,91,3097,,,114,1363,48,69,4,,,,,0.07,2,5,6,1,,,,,,,,,,,,,4.9,2,27,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,425600
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"MKISENSUO NEAR SIIVIKKO, KUHMO COMMUNE, EASTERN FINLAND",64.2489,64.2489,29.0757,29.0757,SUBAERIAL,,,s 120TOH 95-1 [13590],KOMATIITE [13590],,,,ARCHEAN [13590],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [13590] ,193518.09,1534.3103999999998,,34348.3899,,,,77730,51887.22,142920.47999999998,1308.83402,,49.809,0.,135.29051,,,,,,,,,,,,,,,,85300.,,,,,,,,,,,,,,,,,,,,,,,,3290,50,,,,,122,3756,,,220,1210,70,80,,,10,,,5.49,15.22,3,0,14,,,,,,,,0,,,,10,44.78,10,10,,,,,,,,,,,,,,0,0,,,,,,,,10,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,425601
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"ORE DEPOSIT AT AROLA, KUHMO COMMUNE, EASTERN FINLAND",64.4423,64.4423,29.0501,29.0501,SUBAERIAL,,,s 121JSK 93-1/5.00 [13590],"SCHIST, CHLORITE [13590]",,,,ARCHEAN [13590],,,,,METAMORPHIC ROCK,5,5,,,WHOLE_ROCK [13590] ,225771.105,3056.634,,65627.12400000001,,,,79284.59999999999,63322.42,34312.976,2997.1524600000002,,2805.907,15430.6256,222.57470999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,60,,,,,235,1054,,,50,390,30,90,,,10,,,17.37,60.04,15,22,7,,,,,,,,10,,,,20,53.74,0,20,,,,,,,,,,,,,,10,0,,,,,,,,0,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,425602
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"ORE DEPOSIT AT AROLA, KUHMO COMMUNE, EASTERN FINLAND",64.4422,64.4422,29.0508,29.0508,SUBAERIAL,,,s 121JSK 93-2/35.50 [13590],GREYWACKE [13590],,,,ARCHEAN [13590],,,,,SEDIMENTARY ROCK,35.5,35.5,,,WHOLE_ROCK [13590] ,370675.955,2163.6173999999996,,61393.116,,,,17100.600000000002,9291.1,3497.6319999999996,441.44106,,15274.76,15504.811299999998,157.11156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4120,40,,,,,65,375,,,0,80,30,30,,,20,,,54.86,68.49,5,96,8,,,,,,,,20,,,,10,295.57,0,10,,,,,,,,,,,,,,0,270,,,,,,,,0,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,425603
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"VENAKKOSUO,  KUHMO COMMUNE, EASTERN FINLAND",64.0281,64.0281,29.3715,29.3715,SUBAERIAL,,,s 121JTL 95-1 [13590],KOMATIITE [13590],,,,ARCHEAN [13590],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [13590] ,187908.87000000002,1090.7987999999998,,18629.6352,,,,63505.409999999996,15794.869999999999,200812.31999999998,898.3712800000001,,33.206,0.,56.73473,,,,,,,,,,,,,,,,108200.,,,,,,,,,,,,,,,,,,,,,,,,150,20,,,,,75,1957,,,170,1590,10,60,,,10,,,7.32,37.21,0,0,13,,,,,,,,10,,,,10,8.96,10,20,,,,,,,,,,,,,,0,0,,,,,,,,10,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,425604
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"DETAIL OUTCROP AT NTNIEMI AT LAKE KELLOJRVI, KUHMO COMMUNE, EASTERN FINLAND",64.2482,64.2482,29.0305,29.0305,SUBAERIAL,,,s 121TOH 94-1 [13590],WEHRLITE [13590],,,,ARCHEAN [13590],,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [13590] ,199594.74500000002,1516.3301999999999,,19476.436800000003,,,,85114.34999999999,43525.229999999996,160770.46399999998,1618.6172199999999,,83.015,222.5571,69.82736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,2,,,,,130,3609,,,99,1093,7,71,6,,,,,0.07,5,7,13,1,,,,,,,,,,,,,4.9,2,4,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,425605
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT / KELLOJRVI GROUP - MKISENSUO FORMATION,"MKISENSUO NEAR SIIVIKKO,  KUHMO COMMUNE, EASTERN FINLAND",64.2486,64.2486,29.0733,29.0733,SUBAERIAL,,,s 121TOH 95-2 [13590],"BASALT, KOMATIITIC [13590]",,,,ARCHEAN [13590],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [13590] ,223901.36500000002,2583.1553999999996,,51760.7478,,,,81616.5,79331.7,85631.68,1858.6992,,2017.2645,8234.6127,157.11156,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,80,,,,,197,1567,,,90,540,0,130,,,10,,,13.72,37.21,8,0,18,,,,,,,,10,,,,20,80.61,20,20,,,,,,,,,,,,,,0,0,,,,,,,,10,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,425607
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"MATARASUO NEAR AROLA, KUHMO COMMUNE, EASTERN FINLAND",64.442,64.442,29.0434,29.0434,SUBAERIAL,,,s 122JSK 93-1 [13590],NOT GIVEN [13590],,,,ARCHEAN [13590],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [13590] ,229510.58500000002,8810.297999999999,,74095.14,,,,94053.3,53602.5,36664.831999999995,1626.3618,,9878.785,32122.4081,750.6441199999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630,190,,,,,372,214,,,100,90,210,100,,,0,,,52.12,175.04,29,104,14,,,,,,,,20,,,,0,510.53,20,0,,,,,,,,,,,,,,10,10,,,,,,,,20,,0,11,,,,,,,,,,,,,,,,,,,,,,,,,425608
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"DETAIL OUTCROP AT NTNIEMI AT LAKE KELLOJRVI, KUHMO COMMUNE, EASTERN FINLAND",64.2481,64.2481,29.0305,29.0305,SUBAERIAL,,,s 122TOH 94-1 [13590],WEHRLITE [13590],,,,ARCHEAN [13590],,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [13590] ,198940.33600000004,1294.5744,,20905.414500000003,,,,86591.22,48170.78,158056.78399999999,1541.1714200000001,,83.015,74.1857,69.82736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,2,,,,,119,3570,,,99,1097,5,69,8,,,,,0.07,5,7,10,1,,,,,,,,,,,,,4.9,1,1,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,425609
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"HYYRYLINEN NEAR MOISIOVAARA, HYRYNSALMI COMMUNE, EASTERN FINLAND",64.5464,64.5464,29.0936,29.0936,SUBAERIAL,,,s 123JSN 95-1 [13590],NOT GIVEN [13590],,,,ARCHEAN [13590],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [13590] ,227173.41000000003,5046.4428,,56100.606,,,,94830.59999999999,72184.7,63319.2,1541.1714200000001,,1303.3355,15727.3684,270.58102,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,40,,,,,258,598,,,80,220,30,90,,,10,,,9.14,164.04,12,44,20,,,,,,,,10,,,,20,26.87,30,40,,,,,,,,,,,,,,10,0,,,,,,,,10,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,425610
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"DETAIL OUTCROP AT NTNIEMI AT LAKE KELLOJRVI, KUHMO COMMUNE, EASTERN FINLAND",64.248,64.248,29.0306,29.0306,SUBAERIAL,,,s 123TOH 94-1 [13590],WEHRLITE [13590],,,,ARCHEAN [13590],,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [13590] ,199267.54050000003,1827.9869999999999,,18047.4591,,,,93509.18999999999,42095.829999999994,160408.63999999998,1657.3401199999998,,83.015,148.3714,82.91999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,0,,,,,126,3328,,,101,1130,7,67,6,,,,,0.07,6,9,20,1,,,,,,,,,,,,,4.9,1,4,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,425611
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"VIITALA NEAR SIIVIKKO, KUHMO COMMUNE, EASTERN FINLAND",64.2363,64.2363,29.1043,29.1043,SUBAERIAL,,,s 123TOH 95-2 [13590],KOMATIITE [13590],,,,ARCHEAN [13590],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [13590] ,209410.88,3008.6868,,47420.88960000001,,,,82393.8,57247.47,123020.15999999999,1603.12806,,232.442,1928.8282,104.74104,,,,,,,,,,,,,,,,43900.,,,,,,,,,,,,,,,,,,,,,,,,0,40,,,,,177,2381,,,230,860,0,90,,,10,,,4.57,9.3,7,7,16,,,,,,,,10,,,,20,26.87,0,20,,,,,,,,,,,,,,10,10,,,,,,,,10,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,425612
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"VIITALA NEAR SIIVIKKO, KUHMO COMMUNE, EASTERN FINLAND",64.2363,64.2363,29.1043,29.1043,SUBAERIAL,,,s 123TOH 95-4 [13590],"BASALT, KOMATIITIC [13590]",,,,ARCHEAN [13590],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [13590] ,199594.74500000002,4033.5582,,64039.371,,,,106490.09999999999,62679.189999999995,82013.43999999999,1626.3618,,772.0395,8308.7984,187.66102999999998,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,760,70,,,,,265,1067,,,100,350,60,100,,,10,,,10.06,18.6,13,22,24,,,,,,,,10,,,,10,35.83,20,20,,,,,,,,,,,,,,20,0,,,,,,,,10,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,425613
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"VIITALA NEAR SIIVIKKO, KUHMO COMMUNE, EASTERN FINLAND",64.2363,64.2363,29.1043,29.1043,SUBAERIAL,,,s 123TOH 95-4 [13590],"BASALT, KOMATIITIC [13590]",,,,ARCHEAN [13590],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [13590] ,225303.67000000004,3242.4294,,58746.861,,,,80061.90000000001,51101.05,89852.95999999999,1432.7473,,373.5675,18694.7964,183.29682000000003,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,50,,,,,211,1389,,,80,460,0,70,,,20,,,5.49,40.59,10,22,17,,,,,,,,10,,,,20,17.91,30,20,,,,,,,,,,,,,,10,10,,,,,,,,0,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,425614
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"VIITALA NEAR SIIVIKKO, KUHMO COMMUNE, EASTERN FINLAND",64.2363,64.2363,29.1043,29.1043,SUBAERIAL,,,s 123TOH 95-5 [13590],KOMATIITE [13590],,,,ARCHEAN [13590],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [13590] ,203801.66000000003,2325.4392,,47791.3653,,,,83171.09999999999,51887.22,129653.59999999999,1378.53524,,116.221,593.4856,205.11787,,,,,,,,,,,,,,,,54900.,,,,,,,,,,,,,,,,,,,,,,,,100,50,,,,,177,1936,,,120,790,20,70,,,10,,,5.49,7.61,6,7,13,,,,,,,,0,,,,10,26.87,10,20,,,,,,,,,,,,,,10,0,,,,,,,,20,,,9,,,,,,,,,,,,,,,,,,,,,,,,,425615
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"VIITALA NEAR SIIVIKKO, KUHMO COMMUNE, EASTERN FINLAND",64.2363,64.2363,29.1043,29.1043,SUBAERIAL,,,s 123TOH 95-6 [13590],KOMATIITE [13590],,,,ARCHEAN [13590],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [13590] ,187908.87000000002,3014.6802,,59805.363000000005,,,,100271.7,46098.15,122417.12,1610.8726399999998,,157.7285,1038.5998,279.30944,,,,,,,,,,,,,,,,60700.,,,,,,,,,,,,,,,,,,,,,,,,400,30,,,,,224,1574,,,120,600,170,90,,,10,,,8.23,4.23,10,15,11,,,,,,,,0,,,,0,35.83,20,0,,,,,,,,,,,,,,0,10,,,,,,,,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,,425616
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"VIITALA NEAR SIIVIKKO, KUHMO COMMUNE, EASTERN FINLAND",64.2363,64.2363,29.1043,29.1043,SUBAERIAL,,,s 184TOH 93-1 [13590],"BASALT, KOMATIITIC [13590]",,,,ARCHEAN [13590],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [13590] ,229510.58500000002,3224.4492,,58746.861,,,,81616.5,49743.12,82616.48,1425.00272,,581.105,20920.3674,205.11787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,60,,,,,233,903,,,80,320,10,60,,,0,,,2.74,32.13,12,22,6,,,,,,,,20,,,,30,26.87,0,30,,,,,,,,,,,,,,10,10,,,,,,,,10,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,425617
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"HIRSIKAARRE AT LAKE KELLOJRVI, KUHMO COMMUNE, EASTERN FINLAND",64.2874,64.2874,29.0582,29.0582,SUBAERIAL,,,s 123TTT 96-1 [13590],KOMATIITE [13590],,,,ARCHEAN [13590],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [13590] ,169772.39200000002,239.736,,4286.9331,,,,84725.7,214.41,231687.968,1440.49188,,0.,0.,0.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,660,,,,,31,3618,,,114,2312,28,74,1,,,,,0.07,1,1,0,1,,,,,,,,,,,,,4.9,2,4,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,425618
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"HYYRYLINEN NEAR MOISIOVAARA, HYRYNSALMI COMMUNE, EASTERN FINLAND",64.542,64.542,29.0915,29.0915,SUBAERIAL,,,s 124JSN 95-1 [13590],KOMATIITE [13590],,,,ARCHEAN [13590],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [13590] ,186974.,1827.9869999999999,,22334.3922,,,,100271.7,17867.5,165232.96,1363.0460799999998,,33.206,0.,139.65472,,,,,,,,,,,,,,,,103400.,,,,,,,,,,,,,,,,,,,,,,,,380,0,,,,,116,2785,,,180,1070,40,90,,,70,,,5.49,17.76,2,0,18,,,,,,,,10,,,,0,44.78,10,10,,,,,,,,,,,,,,10,0,,,,,,,,0,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,425619
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"HYYRYLINEN NEAR MOISIOVAARA, HYRYNSALMI COMMUNE, EASTERN FINLAND",64.542,64.542,29.0915,29.0915,SUBAERIAL,,,s 124JSN 95-2 [13590],SERPENTINITE [13590],,,,ARCHEAN [13590],,,,,METAMORPHIC ROCK,,,,,WHOLE_ROCK [13590] ,201931.92000000004,2055.7362,,24557.2464,,,,93276,21083.65,161614.72,1363.0460799999998,,58.1105,0.,144.01893,,,,,,,,,,,,,,,,79000.,,,,,,,,,,,,,,,,,,,,,,,,150,20,,,,,122,2867,,,160,1150,30,90,,,40,,,8.23,16.07,6,7,15,,,,,,,,10,,,,20,44.78,20,20,,,,,,,,,,,,,,0,10,,,,,,,,0,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,425620
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"DETAIL OUTCROP AT NTNIEMI AT LAKE KELLOJRVI, KUHMO COMMUNE, EASTERN FINLAND",64.248,64.248,29.0308,29.0308,SUBAERIAL,,,s 124TOH 94-1 [13590],PYROXENITE [13590],,,,ARCHEAN [13590],,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [13590] ,225303.67000000004,1887.9209999999998,,22175.616900000005,,,,71356.14,75043.5,134477.91999999998,1363.0460799999998,,149.427,148.3714,74.19157000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70,,,,,184,3243,,,90,830,50,50,5,,20,,,4.57,10.99,7.2,12,1,,,,,,,,20,,,,0,44.78,0.8,2.5,0.5,2.1,0.8,0.3,1.4,0.2,1.4,0.3,0.8,0.1,0.8,0.1,,,10,,,,,,,,10,,0.2,4,,,,,,,,,,,,,,,,,,,,,,,,,425621
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"RAATTEENKANGAS NEAR JONKERI, KUHMO COMMUNE, EASTERN FINLAND",63.7688,63.7688,29.8745,29.8745,SUBAERIAL,,,s 124TTT 97-1 [13590],NOT GIVEN [13590],,,,ARCHEAN [13590],,,,,METAMORPHIC ROCK,,,,,WHOLE_ROCK [13590] ,210345.75000000003,1594.2444,,35618.592300000004,,,,76564.05,48385.189999999995,146538.72,1409.5135599999999,,1145.6070000000002,4080.2135000000003,161.47576999999998,,,,,,,,,,,,,,,,41100.,,,,,,,,,,,,,,,,,,,,,,,,80,140,,,,,135,2128,,,170,1000,0,70,,,20,,,7.32,38.9,4,0,12,,,,,,,,0,,,,30,35.83,0,40,,,,,,,,,,,,,,0,0,,,,,,,,10,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,425622
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"MUSTIKKAMKI NEARKUOHATTI-JONKERI, NURMES COMMUNE, EASTERN FINLAND",63.7945,63.7945,29.6723,29.6723,SUBAERIAL,,,s 125JTL 97-1 [13590],GABBRO [13590],,,,ARCHEAN [13590],,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [13590] ,242131.33000000002,11986.8,,88384.917,,,,91721.40000000001,54603.079999999994,16221.775999999998,1401.7689799999998,,9380.695,27968.0089,2649.0754699999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,1620,,,,,266,23,,,180,10,10,90,,,10,,,34.75,323.86,25,170,29,,,,,,,,10,,,,10,429.92,0,50,,,,,,,,,,,,,,0,0,,,,,,,,10,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,425623
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"NTNIEMI AT LAKE KELLOJRVI,  KUHMO  COMMUNE, EASTERN FINLAND",64.2466,64.2466,29.0361,29.0361,SUBAERIAL,,,s 125TOH 94-1 [13590],GABBRO [13590],,,,ARCHEAN [13590],,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [13590] ,232782.63,6113.268,,79916.901,,,,89389.5,72184.7,34674.799999999996,1455.98104,,3802.087,18694.7964,423.32837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,1220,,,,,306,140,,,50,80,110,80,,,0,,,13.72,142.9,17,67,21,,,,,,,,20,,,,30,98.52,30,50,,,,,,,,,,,,,,10,0,,,,,,,,10,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,425624
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"KOIVULEHTO NEAR AROLA, KUHMO COMMUNE, EASTERN FINLAND",64.4463,64.4463,29.0316,29.0316,SUBAERIAL,,,s 126JSK 93-1 [13590],NOT GIVEN [13590],,,,ARCHEAN [13590],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [13590] ,211280.62000000002,10428.516,,35830.2927,,,,102603.59999999999,68682.67,100707.68,1781.2534,,489.7885,2151.3853,1191.4293300000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870,40,,,,,246,691,,,90,650,220,180,,,0,,,6.4,6.76,14,126,25,,,,,,,,10,,,,0,8.96,10,50,,,,,,,,,,,,,,10,0,,,,,,,,10,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,425625
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT / KELLOJRVI GROUP,"NW OF PAHAKANGAS, KUHMO COMMUNE, EASTERN FINLAND",64.2369,64.2369,29.0862,29.0862,SUBAERIAL,,,s 126TOH 93-1 [13590],GRANODIORITE [13590],,,,ARCHEAN [13590],,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [13590] ,288874.83,3446.2049999999995,,85738.662,,,,38398.62,6360.83,32745.071999999996,441.44106,,14195.565,55490.9036,724.4588600000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,110,,,,,120,138,,,30,120,0,40,,,10,,,29.26,144.6,8.2,68,5.5,,,,,,,,10,,,,20,429.91,12,26.5,3.2,11.6,2.8,0.7,2.8,0.3,1.8,0.3,0.9,0.1,0.7,0.1,,10,10,,,,,,,,0,,3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,425626
[13590],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT,"KORPIAHO NEAR NTNIEMI AT LAKE KELLOJRVI, KUHMO COMMUNE, EASTERN FINLAND",64.2478,64.2478,29.0489,29.0489,SUBAERIAL,,,s 126TOH 94-1 [13590],WEHRLITE [13590],,,,ARCHEAN [13590],,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [13590] ,188282.81800000003,1276.5942,,22651.9428,,,,67858.29000000001,12364.31,194540.70399999997,1030.02914,,83.015,74.1857,74.19157000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,2,,,,,74,2663,,,91,1925,6,72,5,,,,,0.07,3,6,18,1,,,,,,,,,,,,,4.9,2,10,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,425627
